Customer_ID,Customer_Name,Account_Type,Account_Balance,Last_Transaction_Date,Region,Loan_Amount,Loan_Status,Credit_Score,Age,Employment_Status,Annual_Income,Overdue_Payments,Savings_Account_Balance,Branch_ID,Branch_Name,Transaction_Count,Gender,Account_Open_Date,Customer_Risk_Level,Years_Since_Account_Open,Age_Group
CUST57520,Customer_56520,Credit,50439.03,2023-01-04 22:12:00,South,45109.96,Pending,528,54,Unemployed,103608.07,3,26974.88,BR56620,Alpha Bank,360,Male,2015-06-23,High,9,Middle-aged
CUST57521,Customer_56521,Checking,30470.17,2023-01-04 22:12:00,East,26337.96,Rejected,434,19,Self-Employed,80957.37,3,65065.26,BR56621,Gamma Bank,369,Male,2015-06-23,High,9,Young
CUST57522,Customer_56522,Checking,78769.82,2023-01-04 22:12:00,West,32286.37,Pending,630,41,Unemployed,142214.8,7,186126.19,BR56622,Alpha Bank,127,Male,2015-06-23,Low,9,Middle-aged
CUST57523,Customer_56523,Checking,11891.29,2023-01-04 22:12:00,South,13450.99,Pending,548,30,Unemployed,113229.71,2,94298.61,BR56623,Beta Bank,394,Male,2015-06-23,Low,9,Young
CUST57524,Customer_56524,Checking,87209.24,2023-01-04 22:12:00,West,26649.81,Approved,431,58,Self-Employed,114578.32,7,197273.24,BR56624,Gamma Bank,63,Male,2015-06-23,Low,9,Senior
CUST57525,Customer_56525,Credit,66945.55,2023-01-04 22:12:00,East,42086.37,Pending,757,67,Self-Employed,142214.83,2,155287.62,BR56625,Alpha Bank,29,Male,2015-06-23,Medium,9,Senior
CUST57526,Customer_56526,Savings,1703.36,2023-01-04 22:12:00,South,9343.61,Rejected,494,55,Self-Employed,117897.49,2,13561.38,BR56626,Beta Bank,147,Female,2015-06-23,High,9,Senior
CUST57527,Customer_56527,Credit,35135.69,2023-01-04 22:12:00,South,33977.98,Pending,641,45,Unemployed,23982.81,8,168302.12,BR56627,Delta Bank,172,Male,2015-06-23,Medium,9,Middle-aged
CUST57528,Customer_56528,Savings,44796.6,2023-01-04 22:12:00,North,29624.63,Rejected,824,18,Employed,95387.57,5,50016.44,BR56628,Beta Bank,400,Male,2015-06-23,Medium,9,Young
CUST57529,Customer_56529,Checking,18225.19,2023-01-04 22:12:00,South,31741.77,Pending,458,38,Self-Employed,91843.16,1,132770.66,BR56629,Delta Bank,23,Male,2015-06-23,Medium,9,Middle-aged
CUST57530,Customer_56530,Checking,39337.35,2023-01-04 22:13:00,North,777.16,Approved,742,47,Unemployed,123753.78,6,155458.86,BR56630,Delta Bank,469,Female,2015-06-24,High,9,Middle-aged
CUST57531,Customer_56531,Checking,7918.66,2023-01-04 22:13:00,North,17010.95,Rejected,488,65,Unemployed,77578.33,0,89134.67,BR56631,Beta Bank,118,Female,2015-06-24,High,9,Senior
CUST57532,Customer_56532,Savings,14363.96,2023-01-04 22:13:00,North,6879.84,Pending,510,37,Unemployed,53844.12,1,58937.55,BR56632,Delta Bank,156,Female,2015-06-24,Low,9,Middle-aged
CUST57536,Customer_56536,Checking,46952.85,2023-01-04 22:13:00,East,36318.03,Rejected,729,25,Unemployed,78999.6,2,4963.09,BR56636,Delta Bank,458,Male,2015-06-24,Low,9,Young
CUST57538,Customer_56538,Checking,89884.43,2023-01-04 22:13:00,East,31411.44,Approved,410,63,Self-Employed,130281.12,9,99760.93,BR56638,Gamma Bank,441,Female,2015-06-24,Medium,9,Senior
CUST57539,Customer_56539,Checking,60330.7,2023-01-04 22:13:00,North,11996.56,Pending,552,62,Employed,139851.47,6,44689.25,BR56639,Beta Bank,329,Male,2015-06-24,Low,9,Senior
CUST57540,Customer_56540,Credit,89606.29,2023-01-04 22:14:00,West,5146.54,Pending,436,51,Unemployed,25523.73,1,20630.1,BR56640,Gamma Bank,209,Female,2015-06-25,High,9,Middle-aged
CUST57541,Customer_56541,Credit,94396.56,2023-01-04 22:14:00,North,48982.26,Approved,617,64,Self-Employed,98427.25,1,148699.63,BR56641,Alpha Bank,451,Female,2015-06-25,Medium,9,Senior
CUST57542,Customer_56542,Savings,85421.23,2023-01-04 22:14:00,West,38528.14,Rejected,801,68,Self-Employed,96244.92,2,175500.84,BR56642,Delta Bank,132,Male,2015-06-25,High,9,Senior
CUST57543,Customer_56543,Savings,82392.47,2023-01-04 22:14:00,North,34632.83,Pending,703,66,Unemployed,142168.15,0,108080.83,BR56643,Gamma Bank,489,Female,2015-06-25,Low,9,Senior
CUST57544,Customer_56544,Credit,42095.71,2023-01-04 22:14:00,East,7858.49,Rejected,842,54,Unemployed,26853.75,6,142623.15,BR56644,Delta Bank,46,Male,2015-06-25,Low,9,Middle-aged
CUST57545,Customer_56545,Credit,66405.1,2023-01-04 22:14:00,West,28992.05,Approved,608,65,Employed,99253.43,3,26996.67,BR56645,Gamma Bank,49,Male,2015-06-25,Medium,9,Senior
CUST57546,Customer_56546,Credit,41495.79,2023-01-04 22:14:00,South,19223.22,Approved,546,65,Unemployed,134982.04,0,40177.18,BR56646,Gamma Bank,71,Male,2015-06-25,Medium,9,Senior
CUST57547,Customer_56547,Credit,2545.44,2023-01-04 22:14:00,West,41617.03,Rejected,543,74,Employed,59190.68,2,33001.09,BR56647,Alpha Bank,235,Female,2015-06-25,Low,9,Senior
CUST57548,Customer_56548,Savings,87785.63,2023-01-04 22:14:00,North,22481.49,Pending,406,40,Employed,50201.79,8,1750.12,BR56648,Beta Bank,268,Female,2015-06-25,High,9,Middle-aged
CUST57549,Customer_56549,Checking,34142.6,2023-01-04 22:14:00,West,37367.91,Pending,564,69,Unemployed,51445.16,9,130581.7,BR56649,Beta Bank,314,Female,2015-06-25,High,9,Senior
CUST57550,Customer_56550,Savings,68359.23,2023-01-04 22:15:00,North,22927.3,Pending,672,63,Employed,103928.81,6,24426.88,BR56650,Delta Bank,402,Female,2015-06-26,Low,9,Senior
CUST57553,Customer_56553,Credit,86000.6,2023-01-04 22:15:00,West,9498.24,Rejected,760,78,Employed,28045.25,9,166226.72,BR56653,Delta Bank,120,Male,2015-06-26,High,9,Senior
CUST57554,Customer_56554,Savings,67677.39,2023-01-04 22:15:00,East,42101.64,Approved,593,61,Employed,124139.62,0,19325.55,BR56654,Delta Bank,14,Male,2015-06-26,Medium,9,Senior
CUST57556,Customer_56556,Savings,41698.15,2023-01-04 22:15:00,East,19188.75,Rejected,823,34,Unemployed,39888.03,2,156969.03,BR56656,Beta Bank,440,Female,2015-06-26,High,9,Young
CUST57558,Customer_56558,Credit,73097.01,2023-01-04 22:15:00,North,33151.96,Approved,433,19,Self-Employed,106556.29,1,176258.34,BR56658,Delta Bank,268,Male,2015-06-26,Medium,9,Young
CUST57560,Customer_56560,Credit,25435.2,2023-01-04 22:16:00,East,20502.69,Rejected,814,18,Unemployed,20602.48,3,107716.95,BR56660,Alpha Bank,342,Male,2015-06-27,High,9,Young
CUST57561,Customer_56561,Savings,77493.48,2023-01-04 22:16:00,East,36098.23,Approved,414,47,Self-Employed,99968.63,4,47980.97,BR56661,Gamma Bank,387,Female,2015-06-27,Low,9,Middle-aged
CUST57562,Customer_56562,Savings,48661.65,2023-01-04 22:16:00,South,39385.46,Approved,774,36,Employed,143459.41,0,115507.01,BR56662,Alpha Bank,487,Female,2015-06-27,Medium,9,Middle-aged
CUST57563,Customer_56563,Savings,23920.76,2023-01-04 22:16:00,West,3054.89,Rejected,813,64,Self-Employed,83050.69,9,30540.2,BR56663,Gamma Bank,77,Male,2015-06-27,Medium,9,Senior
CUST57564,Customer_56564,Credit,33709.88,2023-01-04 22:16:00,West,30633.67,Pending,541,41,Unemployed,21922.14,1,93987.16,BR56664,Beta Bank,220,Male,2015-06-27,Low,9,Middle-aged
CUST57565,Customer_56565,Savings,67849.29,2023-01-04 22:16:00,North,15105.73,Approved,543,52,Unemployed,129162.95,3,103003.7,BR56665,Beta Bank,481,Male,2015-06-27,Low,9,Middle-aged
CUST57566,Customer_56566,Savings,60488.45,2023-01-04 22:16:00,South,24039.78,Approved,570,45,Unemployed,87754.79,7,131503.85,BR56666,Delta Bank,281,Female,2015-06-27,Low,9,Middle-aged
CUST57569,Customer_56569,Checking,68582.94,2023-01-04 22:16:00,South,45757.53,Rejected,628,43,Unemployed,36472.87,9,37511.62,BR56669,Delta Bank,6,Female,2015-06-27,Medium,9,Middle-aged
CUST57570,Customer_56570,Checking,1074.49,2023-01-04 22:17:00,West,39762.85,Rejected,412,56,Employed,129832.92,5,76877.54,BR56670,Delta Bank,457,Female,2015-06-28,High,9,Senior
CUST57571,Customer_56571,Credit,97441.81,2023-01-04 22:17:00,North,21737.13,Approved,618,42,Self-Employed,119904.51,6,54879.59,BR56671,Beta Bank,296,Male,2015-06-28,Low,9,Middle-aged
CUST57572,Customer_56572,Savings,51356.26,2023-01-04 22:17:00,East,44269.97,Approved,400,27,Unemployed,27144.29,3,131987.65,BR56672,Alpha Bank,382,Male,2015-06-28,Low,9,Young
CUST57574,Customer_56574,Credit,65742.04,2023-01-04 22:17:00,West,30892.66,Approved,454,19,Employed,121197.28,1,118263.76,BR56674,Alpha Bank,264,Female,2015-06-28,Low,9,Young
CUST57575,Customer_56575,Savings,45717.13,2023-01-04 22:17:00,East,28210.29,Approved,417,52,Unemployed,84712.08,4,98839.68,BR56675,Beta Bank,10,Female,2015-06-28,High,9,Middle-aged
CUST57576,Customer_56576,Credit,16764.63,2023-01-04 22:17:00,East,35945.36,Approved,625,55,Employed,77226.11,1,42452.11,BR56676,Gamma Bank,176,Male,2015-06-28,Low,9,Senior
CUST57577,Customer_56577,Savings,3553.63,2023-01-04 22:17:00,South,20711.74,Approved,656,56,Employed,118170.06,8,193017.5,BR56677,Delta Bank,243,Male,2015-06-28,High,9,Senior
CUST57578,Customer_56578,Savings,75718.03,2023-01-04 22:17:00,East,13633.87,Approved,789,40,Employed,86135.85,9,162005.55,BR56678,Gamma Bank,316,Female,2015-06-28,Medium,9,Middle-aged
CUST57580,Customer_56580,Checking,13119.8,2023-01-04 22:18:00,West,6001.52,Pending,435,66,Self-Employed,66066.28,7,67447.56,BR56680,Beta Bank,52,Male,2015-06-29,High,9,Senior
CUST57581,Customer_56581,Savings,75526.53,2023-01-04 22:18:00,East,35526.54,Approved,451,68,Unemployed,45206.84,8,148081.63,BR56681,Alpha Bank,475,Female,2015-06-29,Low,9,Senior
CUST57582,Customer_56582,Credit,99109.41,2023-01-04 22:18:00,East,32708.47,Rejected,731,26,Unemployed,71006.71,0,181884.84,BR56682,Delta Bank,283,Male,2015-06-29,Low,9,Young
CUST57583,Customer_56583,Checking,7464.34,2023-01-04 22:18:00,South,45247.07,Pending,774,38,Employed,111289.05,7,159160.41,BR56683,Gamma Bank,195,Male,2015-06-29,Low,9,Middle-aged
CUST57584,Customer_56584,Credit,55101.68,2023-01-04 22:18:00,South,42646.85,Pending,660,56,Self-Employed,24356.76,2,136552.37,BR56684,Beta Bank,79,Male,2015-06-29,High,9,Senior
CUST57585,Customer_56585,Checking,47279.59,2023-01-04 22:18:00,North,24823.83,Rejected,722,60,Employed,122815.65,3,114068.56,BR56685,Beta Bank,377,Female,2015-06-29,Medium,9,Senior
CUST57586,Customer_56586,Savings,48095.68,2023-01-04 22:18:00,West,28534.47,Pending,738,34,Unemployed,73270.51,3,74108.41,BR56686,Alpha Bank,158,Female,2015-06-29,High,9,Young
CUST57587,Customer_56587,Savings,41337.71,2023-01-04 22:18:00,South,41831.17,Rejected,741,68,Employed,140683.93,3,114287.2,BR56687,Beta Bank,176,Male,2015-06-29,High,9,Senior
CUST57589,Customer_56589,Savings,99150.02,2023-01-04 22:18:00,South,39670.33,Approved,535,60,Self-Employed,23251.96,9,197332.11,BR56689,Gamma Bank,148,Male,2015-06-29,Medium,9,Senior
CUST57590,Customer_56590,Savings,11075.58,2023-01-04 22:19:00,South,16021.36,Rejected,833,20,Self-Employed,20450.31,4,141298.69,BR56690,Alpha Bank,331,Female,2015-06-30,Low,9,Young
CUST57591,Customer_56591,Savings,11802.18,2023-01-04 22:19:00,East,8276.29,Rejected,773,67,Unemployed,149894.2,5,73289.91,BR56691,Delta Bank,392,Female,2015-06-30,Medium,9,Senior
CUST57592,Customer_56592,Checking,87506.51,2023-01-04 22:19:00,West,21341.55,Rejected,413,41,Employed,41112.29,2,31966.84,BR56692,Gamma Bank,381,Male,2015-06-30,High,9,Middle-aged
CUST57595,Customer_56595,Credit,17899.84,2023-01-04 22:19:00,West,6885.13,Pending,512,36,Unemployed,20848.65,3,187783.32,BR56695,Gamma Bank,389,Female,2015-06-30,Low,9,Middle-aged
CUST57596,Customer_56596,Checking,86648.08,2023-01-04 22:19:00,North,15867.43,Rejected,583,37,Self-Employed,92981.88,8,161875.79,BR56696,Beta Bank,32,Female,2015-06-30,Medium,9,Middle-aged
CUST57600,Customer_56600,Checking,43519.45,2023-01-04 22:20:00,South,43146.23,Rejected,826,48,Unemployed,143070.76,4,149598.6,BR56700,Gamma Bank,103,Female,2015-07-01,High,9,Middle-aged
CUST57601,Customer_56601,Credit,96121.9,2023-01-04 22:20:00,North,406.11,Rejected,469,40,Self-Employed,36977.07,4,62347.28,BR56701,Beta Bank,226,Male,2015-07-01,Medium,9,Middle-aged
CUST57602,Customer_56602,Checking,49130.81,2023-01-04 22:20:00,North,6407.31,Approved,539,21,Employed,149469.05,0,7670.08,BR56702,Delta Bank,472,Female,2015-07-01,Low,9,Young
CUST57603,Customer_56603,Checking,29781.22,2023-01-04 22:20:00,North,1232.53,Pending,620,46,Self-Employed,72048.15,9,72106.31,BR56703,Alpha Bank,164,Male,2015-07-01,Low,9,Middle-aged
CUST57604,Customer_56604,Checking,27842.58,2023-01-04 22:20:00,South,31716.88,Pending,831,64,Employed,132837.04,8,123458.4,BR56704,Beta Bank,104,Male,2015-07-01,High,9,Senior
CUST57605,Customer_56605,Credit,8216.47,2023-01-04 22:20:00,East,9925.22,Pending,681,27,Employed,121217.41,0,52974.41,BR56705,Alpha Bank,52,Female,2015-07-01,Low,9,Young
CUST57606,Customer_56606,Savings,62556.14,2023-01-04 22:20:00,South,42793.8,Pending,431,25,Self-Employed,88818.99,1,57620.34,BR56706,Gamma Bank,86,Male,2015-07-01,Low,9,Young
CUST57609,Customer_56609,Savings,71429.48,2023-01-04 22:20:00,West,189.26,Pending,432,38,Self-Employed,75235.93,1,29969.52,BR56709,Delta Bank,293,Male,2015-07-01,Low,9,Middle-aged
CUST57610,Customer_56610,Savings,68772.45,2023-01-04 22:21:00,South,9900.38,Approved,705,30,Self-Employed,119101.28,9,154672.06,BR56710,Gamma Bank,445,Male,2015-07-02,High,9,Young
CUST57612,Customer_56612,Credit,222.13,2023-01-04 22:21:00,South,49210.97,Approved,658,50,Self-Employed,41317.99,8,128569.28,BR56712,Beta Bank,327,Male,2015-07-02,High,9,Middle-aged
CUST57613,Customer_56613,Checking,32159.11,2023-01-04 22:21:00,West,45048.46,Pending,701,77,Employed,109002.23,8,151139.98,BR56713,Alpha Bank,201,Female,2015-07-02,Low,9,Senior
CUST57615,Customer_56615,Checking,42971.6,2023-01-04 22:21:00,East,24966.26,Rejected,812,18,Unemployed,77963.67,6,152957.8,BR56715,Gamma Bank,187,Male,2015-07-02,Low,9,Young
CUST57616,Customer_56616,Credit,28761.3,2023-01-04 22:21:00,South,25443.45,Pending,439,78,Unemployed,53787.95,7,46106.84,BR56716,Alpha Bank,420,Female,2015-07-02,Low,9,Senior
CUST57617,Customer_56617,Credit,8032.56,2023-01-04 22:21:00,East,42820.45,Pending,437,32,Unemployed,53583.42,7,9526.38,BR56717,Gamma Bank,324,Female,2015-07-02,High,9,Young
CUST57619,Customer_56619,Credit,47522.45,2023-01-04 22:21:00,East,34614.98,Pending,609,64,Self-Employed,93222.81,7,48630.85,BR56719,Gamma Bank,408,Female,2015-07-02,High,9,Senior
CUST57621,Customer_56621,Savings,6354.12,2023-01-04 22:22:00,West,97.41,Rejected,744,49,Employed,108192.84,3,171997.21,BR56721,Alpha Bank,58,Male,2015-07-03,Low,9,Middle-aged
CUST57623,Customer_56623,Credit,62271.61,2023-01-04 22:22:00,West,21462.73,Rejected,576,28,Unemployed,70340.1,4,13302.92,BR56723,Beta Bank,123,Male,2015-07-03,High,9,Young
CUST57624,Customer_56624,Savings,44220.76,2023-01-04 22:22:00,South,16851.76,Rejected,534,45,Self-Employed,32547.61,8,71603.75,BR56724,Alpha Bank,233,Female,2015-07-03,Medium,9,Middle-aged
CUST57625,Customer_56625,Savings,41086.82,2023-01-04 22:22:00,East,15797.56,Rejected,443,37,Employed,57953.16,5,84287.64,BR56725,Gamma Bank,364,Female,2015-07-03,High,9,Middle-aged
CUST57626,Customer_56626,Checking,64176.46,2023-01-04 22:22:00,West,37899.68,Rejected,634,31,Employed,100457.12,5,57499.1,BR56726,Gamma Bank,176,Female,2015-07-03,High,9,Young
CUST57628,Customer_56628,Checking,86076.2,2023-01-04 22:22:00,North,24247.19,Rejected,562,33,Employed,116577.16,5,59061.66,BR56728,Gamma Bank,147,Male,2015-07-03,Medium,9,Young
CUST57629,Customer_56629,Checking,47854.02,2023-01-04 22:22:00,North,32006.23,Approved,526,79,Unemployed,40581.36,4,183253.22,BR56729,Delta Bank,26,Male,2015-07-03,Medium,9,Senior
CUST57631,Customer_56631,Savings,75088.84,2023-01-04 22:23:00,South,22207.01,Approved,698,76,Unemployed,47406.08,8,4570.61,BR56731,Gamma Bank,78,Male,2015-07-04,Low,9,Senior
CUST57632,Customer_56632,Checking,67102.17,2023-01-04 22:23:00,East,24249.74,Rejected,559,48,Employed,90686.18,6,116564.61,BR56732,Alpha Bank,391,Female,2015-07-04,Low,9,Middle-aged
CUST57633,Customer_56633,Checking,1952.97,2023-01-04 22:23:00,East,2630.58,Rejected,712,51,Employed,40854.48,8,21954.33,BR56733,Alpha Bank,241,Female,2015-07-04,High,9,Middle-aged
CUST57635,Customer_56635,Savings,16218.0,2023-01-04 22:23:00,North,10393.49,Approved,768,18,Unemployed,84694.35,7,60962.93,BR56735,Delta Bank,373,Male,2015-07-04,High,9,Young
CUST57637,Customer_56637,Checking,64153.53,2023-01-04 22:23:00,South,35660.78,Pending,688,73,Employed,43831.06,0,107618.94,BR56737,Alpha Bank,343,Male,2015-07-04,High,9,Senior
CUST57640,Customer_56640,Credit,79823.61,2023-01-04 22:24:00,North,29324.29,Approved,469,55,Self-Employed,71760.0,5,129646.68,BR56740,Gamma Bank,405,Male,2015-07-05,Low,9,Senior
CUST57642,Customer_56642,Savings,70014.12,2023-01-04 22:24:00,North,6173.43,Approved,650,79,Unemployed,36297.22,9,87844.9,BR56742,Delta Bank,246,Male,2015-07-05,Medium,9,Senior
CUST57643,Customer_56643,Credit,79624.11,2023-01-04 22:24:00,South,46990.84,Rejected,509,21,Self-Employed,128334.62,6,1422.29,BR56743,Alpha Bank,77,Male,2015-07-05,Medium,9,Young
CUST57644,Customer_56644,Savings,98033.28,2023-01-04 22:24:00,West,18269.56,Pending,545,47,Employed,90635.2,3,69350.88,BR56744,Gamma Bank,81,Female,2015-07-05,High,9,Middle-aged
CUST57647,Customer_56647,Savings,92720.55,2023-01-04 22:24:00,North,47966.91,Pending,472,61,Employed,81688.06,0,144468.94,BR56747,Gamma Bank,198,Male,2015-07-05,High,9,Senior
CUST57648,Customer_56648,Savings,73610.68,2023-01-04 22:24:00,South,37217.63,Pending,653,51,Self-Employed,37147.9,5,183440.36,BR56748,Delta Bank,153,Female,2015-07-05,High,9,Middle-aged
CUST57650,Customer_56650,Checking,15355.89,2023-01-04 22:25:00,West,22080.62,Approved,488,69,Unemployed,81094.86,0,54251.58,BR56750,Beta Bank,269,Female,2015-07-06,High,9,Senior
CUST57652,Customer_56652,Credit,25888.16,2023-01-04 22:25:00,South,7644.02,Approved,742,19,Self-Employed,30434.54,9,9574.38,BR56752,Beta Bank,54,Female,2015-07-06,High,9,Young
CUST57656,Customer_56656,Credit,58940.22,2023-01-04 22:25:00,East,34930.52,Rejected,757,77,Self-Employed,48518.45,6,47981.17,BR56756,Beta Bank,297,Male,2015-07-06,Medium,9,Senior
CUST57657,Customer_56657,Savings,85102.56,2023-01-04 22:25:00,West,851.47,Rejected,763,57,Self-Employed,125184.37,4,57137.06,BR56757,Alpha Bank,24,Female,2015-07-06,Low,9,Senior
CUST57658,Customer_56658,Checking,58072.98,2023-01-04 22:25:00,North,47518.29,Approved,840,60,Employed,64653.49,8,166874.54,BR56758,Beta Bank,170,Female,2015-07-06,Low,9,Senior
CUST57661,Customer_56661,Savings,50437.47,2023-01-04 22:26:00,South,35891.84,Rejected,660,64,Employed,119714.66,8,108038.03,BR56761,Beta Bank,359,Female,2015-07-07,Medium,9,Senior
CUST57662,Customer_56662,Savings,75763.43,2023-01-04 22:26:00,East,24056.3,Approved,563,48,Employed,46787.67,6,157277.82,BR56762,Beta Bank,250,Female,2015-07-07,Low,9,Middle-aged
CUST57663,Customer_56663,Savings,566.07,2023-01-04 22:26:00,North,38300.14,Pending,733,20,Unemployed,143254.42,6,80564.42,BR56763,Delta Bank,143,Male,2015-07-07,Low,9,Young
CUST57664,Customer_56664,Checking,99579.32,2023-01-04 22:26:00,South,37783.41,Rejected,445,20,Unemployed,103060.49,6,32238.19,BR56764,Alpha Bank,469,Female,2015-07-07,Low,9,Young
CUST57665,Customer_56665,Credit,60629.59,2023-01-04 22:26:00,East,40414.99,Pending,645,59,Employed,133818.58,6,159004.91,BR56765,Delta Bank,203,Male,2015-07-07,Low,9,Senior
CUST57666,Customer_56666,Credit,14500.82,2023-01-04 22:26:00,South,22173.16,Pending,721,74,Unemployed,81650.61,1,84107.09,BR56766,Beta Bank,447,Male,2015-07-07,Low,9,Senior
CUST57667,Customer_56667,Checking,20395.98,2023-01-04 22:26:00,North,29363.17,Pending,569,77,Employed,113577.43,2,88607.63,BR56767,Beta Bank,295,Female,2015-07-07,High,9,Senior
CUST57668,Customer_56668,Checking,46780.73,2023-01-04 22:26:00,South,6404.98,Approved,691,44,Employed,65223.57,2,62876.92,BR56768,Delta Bank,173,Male,2015-07-07,Low,9,Middle-aged
CUST57669,Customer_56669,Savings,44474.72,2023-01-04 22:26:00,East,14879.48,Pending,809,51,Employed,143437.31,2,185873.95,BR56769,Delta Bank,352,Female,2015-07-07,Medium,9,Middle-aged
CUST57670,Customer_56670,Credit,11785.77,2023-01-04 22:27:00,South,16177.74,Pending,661,64,Unemployed,45429.19,2,2664.54,BR56770,Delta Bank,68,Female,2015-07-08,Medium,9,Senior
CUST57671,Customer_56671,Savings,88450.96,2023-01-04 22:27:00,South,13561.5,Rejected,683,70,Employed,68248.53,2,13931.19,BR56771,Gamma Bank,219,Male,2015-07-08,High,9,Senior
CUST57672,Customer_56672,Checking,90842.02,2023-01-04 22:27:00,South,10887.77,Pending,801,33,Unemployed,21808.75,8,106682.24,BR56772,Delta Bank,195,Male,2015-07-08,Low,9,Young
CUST57674,Customer_56674,Checking,33379.64,2023-01-04 22:27:00,North,2040.59,Pending,761,30,Unemployed,99995.94,2,29709.21,BR56774,Gamma Bank,129,Female,2015-07-08,Low,9,Young
CUST57675,Customer_56675,Savings,81445.95,2023-01-04 22:27:00,West,30440.37,Approved,741,25,Employed,137272.12,4,124809.21,BR56775,Delta Bank,14,Male,2015-07-08,Medium,9,Young
CUST57677,Customer_56677,Checking,55106.09,2023-01-04 22:27:00,North,21802.09,Pending,810,69,Employed,83043.05,0,45116.76,BR56777,Delta Bank,456,Male,2015-07-08,High,9,Senior
CUST57678,Customer_56678,Credit,32102.39,2023-01-04 22:27:00,East,27392.26,Approved,803,24,Self-Employed,90465.68,7,128651.61,BR56778,Gamma Bank,386,Male,2015-07-08,High,9,Young
CUST57679,Customer_56679,Credit,68940.57,2023-01-04 22:27:00,East,30030.84,Rejected,686,49,Unemployed,106199.82,8,143735.5,BR56779,Alpha Bank,298,Male,2015-07-08,Medium,9,Middle-aged
CUST57680,Customer_56680,Credit,78031.52,2023-01-04 22:28:00,South,42134.69,Pending,461,28,Self-Employed,144746.53,9,30324.98,BR56780,Beta Bank,30,Female,2015-07-09,Medium,9,Young
CUST57681,Customer_56681,Credit,25249.01,2023-01-04 22:28:00,East,41749.64,Approved,528,74,Employed,46218.88,2,140262.45,BR56781,Gamma Bank,19,Female,2015-07-09,Medium,9,Senior
CUST57683,Customer_56683,Savings,11484.98,2023-01-04 22:28:00,West,3011.0,Approved,592,37,Employed,57032.08,3,178244.93,BR56783,Delta Bank,298,Female,2015-07-09,Low,9,Middle-aged
CUST57684,Customer_56684,Credit,50833.39,2023-01-04 22:28:00,South,27695.7,Pending,615,34,Unemployed,28051.37,4,150919.78,BR56784,Alpha Bank,171,Female,2015-07-09,Medium,9,Young
CUST57685,Customer_56685,Checking,44989.77,2023-01-04 22:28:00,South,42119.84,Pending,609,66,Self-Employed,67418.42,1,69009.54,BR56785,Beta Bank,439,Male,2015-07-09,Medium,9,Senior
CUST57686,Customer_56686,Checking,23977.69,2023-01-04 22:28:00,West,41233.51,Pending,674,77,Employed,137990.47,9,175526.19,BR56786,Gamma Bank,87,Female,2015-07-09,Medium,9,Senior
CUST57687,Customer_56687,Savings,25926.94,2023-01-04 22:28:00,East,49278.22,Approved,821,34,Self-Employed,117398.43,4,87364.75,BR56787,Alpha Bank,299,Female,2015-07-09,Medium,9,Young
CUST57689,Customer_56689,Savings,28380.76,2023-01-04 22:28:00,South,39849.36,Approved,664,63,Self-Employed,129363.37,6,103923.51,BR56789,Beta Bank,150,Male,2015-07-09,Low,9,Senior
CUST57690,Customer_56690,Credit,94931.44,2023-01-04 22:29:00,South,27166.64,Approved,465,28,Employed,98232.96,7,177815.52,BR56790,Alpha Bank,277,Female,2015-07-10,Medium,9,Young
CUST57691,Customer_56691,Savings,55731.78,2023-01-04 22:29:00,North,44996.88,Approved,631,73,Unemployed,29727.1,9,199574.98,BR56791,Beta Bank,188,Male,2015-07-10,Medium,9,Senior
CUST57692,Customer_56692,Savings,48583.38,2023-01-04 22:29:00,South,15189.98,Approved,686,65,Employed,122741.05,8,185395.94,BR56792,Beta Bank,390,Female,2015-07-10,Medium,9,Senior
CUST57693,Customer_56693,Savings,89093.14,2023-01-04 22:29:00,South,37934.8,Pending,422,30,Self-Employed,38273.16,6,134671.41,BR56793,Gamma Bank,428,Male,2015-07-10,Low,9,Young
CUST57694,Customer_56694,Credit,6107.75,2023-01-04 22:29:00,West,26494.4,Approved,846,49,Self-Employed,61691.5,9,171060.25,BR56794,Beta Bank,300,Female,2015-07-10,High,9,Middle-aged
CUST57696,Customer_56696,Credit,80271.41,2023-01-04 22:29:00,South,46775.87,Pending,405,33,Self-Employed,146919.56,7,84029.83,BR56796,Alpha Bank,84,Female,2015-07-10,Low,9,Young
CUST57698,Customer_56698,Credit,59524.26,2023-01-04 22:29:00,South,42246.55,Approved,740,35,Unemployed,104127.55,2,27842.98,BR56798,Gamma Bank,419,Female,2015-07-10,Low,9,Middle-aged
CUST57699,Customer_56699,Checking,86115.14,2023-01-04 22:29:00,West,10568.85,Rejected,695,63,Self-Employed,33093.56,5,87521.97,BR56799,Gamma Bank,192,Female,2015-07-10,Medium,9,Senior
CUST57701,Customer_56701,Credit,94128.38,2023-01-04 22:30:00,West,26375.19,Approved,429,51,Employed,76425.0,4,16556.53,BR56801,Alpha Bank,312,Female,2015-07-11,Medium,9,Middle-aged
CUST57702,Customer_56702,Savings,52679.57,2023-01-04 22:30:00,North,17192.43,Approved,636,37,Employed,105650.94,6,66685.32,BR56802,Beta Bank,481,Female,2015-07-11,Medium,9,Middle-aged
CUST57703,Customer_56703,Credit,95722.13,2023-01-04 22:30:00,North,16777.09,Pending,570,23,Self-Employed,85068.02,7,159182.98,BR56803,Delta Bank,149,Female,2015-07-11,Medium,9,Young
